tanggal,id_komoditas,id_pasar,harga,nama_komoditas,satuan
2022-09-01,15,1,30000,Telur Ayam Ras,kg
2022-09-01,16,1,130000,Daging Sapi Paha Belakang,kg
2022-09-01,22,1,3000,Mie Instan,bungkus
2022-09-01,23,1,21000,Bawang Putih Honan,kg
2022-09-01,24,1,25000,Bawang Putih Kating,kg
2022-09-01,26,1,12000,Susu Kental Manis,kg
2022-09-01,29,1,70000,Daging Ayam Kampung,kg
2022-09-01,30,1,42000,Telur Ayam Kampung,kg
2022-09-02,1,1,9500,Beras Medium,kg
2022-09-02,2,1,10500,Beras Premium,kg
2022-09-02,3,1,45000,Cabai Merah Keriting,kg
2022-09-02,4,1,45000,Cabai Merah Besar,kg
2022-09-02,5,1,38000,Cabai Rawit Merah,kg
2022-09-02,6,1,28000,Cabai Rawit Hijau,kg
2022-09-02,7,1,25000,Bawang Merah,kg
2022-09-02,13,1,12000,Tepung Terigu,kg
2022-09-02,14,1,38000,Daging Ayam Ras,kg
2022-09-02,15,1,30000,Telur Ayam Ras,kg
2022-09-02,16,1,130000,Daging Sapi Paha Belakang,kg
2022-09-02,22,1,3000,Mie Instan,bungkus
2022-09-02,23,1,21000,Bawang Putih Honan,kg
2022-09-02,24,1,25000,Bawang Putih Kating,kg
2022-09-02,26,1,12000,Susu Kental Manis,kg
2022-09-02,29,1,70000,Daging Ayam Kampung,kg
2022-09-02,30,1,42000,Telur Ayam Kampung,kg
2022-09-05,1,1,9500,Beras Medium,kg
2022-09-05,2,1,10500,Beras Premium,kg
2022-09-05,3,1,52000,Cabai Merah Keriting,kg
2022-09-05,4,1,52000,Cabai Merah Besar,kg
2022-09-05,5,1,42000,Cabai Rawit Merah,kg
2022-09-05,6,1,33000,Cabai Rawit Hijau,kg
2022-09-05,7,1,29000,Bawang Merah,kg
2022-09-05,13,1,12000,Tepung Terigu,kg
2022-09-05,14,1,38000,Daging Ayam Ras,kg
2022-09-05,15,1,28000,Telur Ayam Ras,kg
2022-09-05,16,1,130000,Daging Sapi Paha Belakang,kg
2022-09-05,22,1,3000,Mie Instan,bungkus
2022-09-05,23,1,21000,Bawang Putih Honan,kg
2022-09-05,24,1,26000,Bawang Putih Kating,kg
2022-09-05,26,1,12000,Susu Kental Manis,kg
2022-09-05,29,1,70000,Daging Ayam Kampung,kg
2022-09-05,30,1,42000,Telur Ayam Kampung,kg
2022-09-06,1,1,9500,Beras Medium,kg
2022-09-06,2,1,10500,Beras Premium,kg
2022-09-06,3,1,56000,Cabai Merah Keriting,kg
2022-09-06,4,1,54000,Cabai Merah Besar,kg
2022-09-06,5,1,50000,Cabai Rawit Merah,kg
2022-09-06,6,1,35000,Cabai Rawit Hijau,kg
2022-09-06,7,1,30000,Bawang Merah,kg
2022-09-06,13,1,12000,Tepung Terigu,kg
2022-09-06,14,1,38000,Daging Ayam Ras,kg
2022-09-06,15,1,27000,Telur Ayam Ras,kg
2022-09-06,16,1,130000,Daging Sapi Paha Belakang,kg
2022-09-06,22,1,3000,Mie Instan,bungkus
2022-09-06,23,1,21000,Bawang Putih Honan,kg
2022-09-06,24,1,26000,Bawang Putih Kating,kg
2022-09-06,26,1,12000,Susu Kental Manis,kg
2022-09-06,29,1,70000,Daging Ayam Kampung,kg
2022-09-06,30,1,42000,Telur Ayam Kampung,kg
2022-09-07,1,1,9500,Beras Medium,kg
2022-09-07,2,1,10500,Beras Premium,kg
2022-09-07,3,1,56000,Cabai Merah Keriting,kg
2022-09-07,4,1,54000,Cabai Merah Besar,kg
2022-09-07,5,1,50000,Cabai Rawit Merah,kg
2022-09-07,6,1,35000,Cabai Rawit Hijau,kg
2022-09-07,7,1,30000,Bawang Merah,kg
2022-09-07,13,1,12000,Tepung Terigu,kg
2022-09-07,14,1,38000,Daging Ayam Ras,kg
2022-09-07,15,1,27000,Telur Ayam Ras,kg
2022-09-07,16,1,130000,Daging Sapi Paha Belakang,kg
2022-09-07,22,1,3000,Mie Instan,bungkus
2022-09-07,23,1,21000,Bawang Putih Honan,kg
2022-09-07,24,1,26000,Bawang Putih Kating,kg
2022-09-07,26,1,12000,Susu Kental Manis,kg
2022-09-07,29,1,70000,Daging Ayam Kampung,kg
2022-09-07,30,1,42000,Telur Ayam Kampung,kg
2022-09-08,1,1,9500,Beras Medium,kg
2022-09-08,2,1,10500,Beras Premium,kg
2022-09-08,3,1,56000,Cabai Merah Keriting,kg
2022-09-08,4,1,54000,Cabai Merah Besar,kg
2022-09-08,5,1,45000,Cabai Rawit Merah,kg
2022-09-08,6,1,33000,Cabai Rawit Hijau,kg
2022-09-08,7,1,30000,Bawang Merah,kg
2022-09-08,13,1,12000,Tepung Terigu,kg
2022-09-08,14,1,38000,Daging Ayam Ras,kg
2022-09-08,15,1,27000,Telur Ayam Ras,kg
2022-09-08,16,1,130000,Daging Sapi Paha Belakang,kg
2022-09-08,22,1,3000,Mie Instan,bungkus
2022-09-08,23,1,21000,Bawang Putih Honan,kg
2022-09-08,24,1,26000,Bawang Putih Kating,kg
2022-09-08,26,1,12000,Susu Kental Manis,kg
2022-09-08,29,1,70000,Daging Ayam Kampung,kg
2022-09-08,30,1,42000,Telur Ayam Kampung,kg
2022-09-09,1,1,9500,Beras Medium,kg
2022-09-09,2,1,10500,Beras Premium,kg
2022-09-09,3,1,56000,Cabai Merah Keriting,kg
2022-09-09,4,1,54000,Cabai Merah Besar,kg
2022-09-09,5,1,45000,Cabai Rawit Merah,kg
2022-09-09,6,1,33000,Cabai Rawit Hijau,kg
2022-09-09,7,1,30000,Bawang Merah,kg
2022-09-09,13,1,12000,Tepung Terigu,kg
2022-09-09,14,1,38000,Daging Ayam Ras,kg
2022-09-09,15,1,27000,Telur Ayam Ras,kg
2022-09-09,16,1,130000,Daging Sapi Paha Belakang,kg
2022-09-09,22,1,3000,Mie Instan,bungkus
2022-09-09,23,1,21000,Bawang Putih Honan,kg
2022-09-09,24,1,26000,Bawang Putih Kating,kg
2022-09-09,26,1,12000,Susu Kental Manis,kg
2022-09-09,29,1,70000,Daging Ayam Kampung,kg
2022-09-09,30,1,42000,Telur Ayam Kampung,kg
2022-09-12,1,1,9500,Beras Medium,kg
2022-09-12,2,1,10500,Beras Premium,kg
2022-09-12,3,1,45000,Cabai Merah Keriting,kg
2022-09-12,4,1,44000,Cabai Merah Besar,kg
2022-09-12,5,1,48000,Cabai Rawit Merah,kg
2022-09-12,6,1,28000,Cabai Rawit Hijau,kg
2022-09-12,7,1,29000,Bawang Merah,kg
2022-09-12,13,1,12000,Tepung Terigu,kg
2022-09-12,14,1,38000,Daging Ayam Ras,kg
2022-09-12,15,1,27000,Telur Ayam Ras,kg
2022-09-12,16,1,130000,Daging Sapi Paha Belakang,kg
2022-09-12,22,1,3000,Mie Instan,bungkus
2022-09-12,23,1,21000,Bawang Putih Honan,kg
2022-09-12,24,1,26000,Bawang Putih Kating,kg
2022-09-12,26,1,12000,Susu Kental Manis,kg
2022-09-12,29,1,70000,Daging Ayam Kampung,kg
2022-09-12,30,1,42000,Telur Ayam Kampung,kg
2022-09-13,1,1,9500,Beras Medium,kg
2022-09-13,2,1,10500,Beras Premium,kg
2022-09-13,3,1,45000,Cabai Merah Keriting,kg
2022-09-13,4,1,44000,Cabai Merah Besar,kg
2022-09-13,5,1,48000,Cabai Rawit Merah,kg
2022-09-13,6,1,28000,Cabai Rawit Hijau,kg
2022-09-13,7,1,29000,Bawang Merah,kg
2022-09-13,13,1,12000,Tepung Terigu,kg
2022-09-13,14,1,38000,Daging Ayam Ras,kg
2022-09-13,15,1,27000,Telur Ayam Ras,kg
2022-09-13,16,1,130000,Daging Sapi Paha Belakang,kg
2022-09-13,22,1,3000,Mie Instan,bungkus
2022-09-13,23,1,21000,Bawang Putih Honan,kg
2022-09-13,24,1,26000,Bawang Putih Kating,kg
2022-09-13,26,1,12000,Susu Kental Manis,kg
2022-09-13,29,1,70000,Daging Ayam Kampung,kg
2022-09-13,30,1,42000,Telur Ayam Kampung,kg
2022-09-14,1,1,9500,Beras Medium,kg
2022-09-14,2,1,10500,Beras Premium,kg
2022-09-14,3,1,45000,Cabai Merah Keriting,kg
2022-09-14,4,1,44000,Cabai Merah Besar,kg
2022-09-14,5,1,48000,Cabai Rawit Merah,kg
2022-09-14,6,1,28000,Cabai Rawit Hijau,kg
2022-09-14,7,1,29000,Bawang Merah,kg
2022-09-14,13,1,12000,Tepung Terigu,kg
2022-09-14,14,1,38000,Daging Ayam Ras,kg
2022-09-14,15,1,27000,Telur Ayam Ras,kg
2022-09-14,16,1,130000,Daging Sapi Paha Belakang,kg
2022-09-14,22,1,3000,Mie Instan,bungkus
2022-09-14,23,1,21000,Bawang Putih Honan,kg
2022-09-14,24,1,26000,Bawang Putih Kating,kg
2022-09-14,26,1,12000,Susu Kental Manis,kg
2022-09-14,29,1,70000,Daging Ayam Kampung,kg
2022-09-14,30,1,42000,Telur Ayam Kampung,kg
2022-09-15,1,1,9500,Beras Medium,kg
2022-09-15,2,1,10500,Beras Premium,kg
2022-09-15,3,1,45000,Cabai Merah Keriting,kg
2022-09-15,4,1,44000,Cabai Merah Besar,kg
2022-09-15,5,1,50000,Cabai Rawit Merah,kg
2022-09-15,6,1,26000,Cabai Rawit Hijau,kg
2022-09-15,7,1,29000,Bawang Merah,kg
2022-09-15,13,1,12000,Tepung Terigu,kg
2022-09-15,14,1,38000,Daging Ayam Ras,kg
2022-09-15,15,1,27000,Telur Ayam Ras,kg
2022-09-15,16,1,130000,Daging Sapi Paha Belakang,kg
2022-09-15,22,1,3000,Mie Instan,bungkus
2022-09-15,23,1,21000,Bawang Putih Honan,kg
2022-09-15,24,1,26000,Bawang Putih Kating,kg
2022-09-15,26,1,12000,Susu Kental Manis,kg
2022-09-15,29,1,70000,Daging Ayam Kampung,kg
2022-09-15,30,1,42000,Telur Ayam Kampung,kg
2022-09-16,1,1,9500,Beras Medium,kg
2022-09-16,2,1,10500,Beras Premium,kg
2022-09-16,3,1,40000,Cabai Merah Keriting,kg
2022-09-16,4,1,30000,Cabai Merah Besar,kg
2022-09-16,5,1,57000,Cabai Rawit Merah,kg
2022-09-16,6,1,25000,Cabai Rawit Hijau,kg
2022-09-16,7,1,28000,Bawang Merah,kg
2022-09-16,13,1,12000,Tepung Terigu,kg
2022-09-16,14,1,38000,Daging Ayam Ras,kg
2022-09-16,15,1,26500,Telur Ayam Ras,kg
2022-09-16,16,1,130000,Daging Sapi Paha Belakang,kg
2022-09-16,22,1,3000,Mie Instan,bungkus
2022-09-16,23,1,21000,Bawang Putih Honan,kg
2022-09-16,24,1,26000,Bawang Putih Kating,kg
2022-09-16,26,1,12000,Susu Kental Manis,kg
2022-09-16,29,1,70000,Daging Ayam Kampung,kg
2022-09-16,30,1,42000,Telur Ayam Kampung,kg
2022-09-19,1,1,9500,Beras Medium,kg
2022-09-19,2,1,10500,Beras Premium,kg
2022-09-19,3,1,40000,Cabai Merah Keriting,kg
2022-09-19,4,1,30000,Cabai Merah Besar,kg
2022-09-19,5,1,57000,Cabai Rawit Merah,kg
2022-09-19,6,1,25000,Cabai Rawit Hijau,kg
2022-09-19,7,1,28000,Bawang Merah,kg
2022-09-19,13,1,12000,Tepung Terigu,kg
2022-09-19,14,1,38000,Daging Ayam Ras,kg
2022-09-19,15,1,26500,Telur Ayam Ras,kg
2022-09-19,16,1,130000,Daging Sapi Paha Belakang,kg
2022-09-19,22,1,3000,Mie Instan,bungkus
2022-09-19,23,1,21000,Bawang Putih Honan,kg
2022-09-19,24,1,26000,Bawang Putih Kating,kg
2022-09-19,26,1,12000,Susu Kental Manis,kg
2022-09-19,29,1,70000,Daging Ayam Kampung,kg
2022-09-19,30,1,42000,Telur Ayam Kampung,kg
2022-09-20,1,1,9500,Beras Medium,kg
2022-09-20,2,1,10500,Beras Premium,kg
2022-09-20,3,1,40000,Cabai Merah Keriting,kg
2022-09-20,4,1,30000,Cabai Merah Besar,kg
2022-09-20,5,1,57000,Cabai Rawit Merah,kg
2022-09-20,6,1,25000,Cabai Rawit Hijau,kg
2022-09-20,7,1,28000,Bawang Merah,kg
2022-09-20,13,1,12000,Tepung Terigu,kg
2022-09-20,14,1,38000,Daging Ayam Ras,kg
2022-09-20,15,1,26500,Telur Ayam Ras,kg
2022-09-20,16,1,130000,Daging Sapi Paha Belakang,kg
2022-09-20,22,1,3000,Mie Instan,bungkus
2022-09-20,23,1,21000,Bawang Putih Honan,kg
2022-09-20,24,1,26000,Bawang Putih Kating,kg
2022-09-20,26,1,12000,Susu Kental Manis,kg
2022-09-20,29,1,70000,Daging Ayam Kampung,kg
2022-09-20,30,1,42000,Telur Ayam Kampung,kg
2022-09-21,1,1,9500,Beras Medium,kg
2022-09-21,2,1,10500,Beras Premium,kg
2022-09-21,3,1,50000,Cabai Merah Keriting,kg
2022-09-21,4,1,35000,Cabai Merah Besar,kg
2022-09-21,5,1,55000,Cabai Rawit Merah,kg
2022-09-21,6,1,25000,Cabai Rawit Hijau,kg
2022-09-21,7,1,28000,Bawang Merah,kg
2022-09-21,13,1,12000,Tepung Terigu,kg
2022-09-21,14,1,38000,Daging Ayam Ras,kg
2022-09-21,15,1,26500,Telur Ayam Ras,kg
2022-09-21,16,1,130000,Daging Sapi Paha Belakang,kg
2022-09-21,22,1,3000,Mie Instan,bungkus
2022-09-21,23,1,21000,Bawang Putih Honan,kg
2022-09-21,24,1,26000,Bawang Putih Kating,kg
2022-09-21,26,1,12000,Susu Kental Manis,kg
2022-09-21,29,1,70000,Daging Ayam Kampung,kg
2022-09-21,30,1,42000,Telur Ayam Kampung,kg
2022-09-22,1,1,9500,Beras Medium,kg
2022-09-22,2,1,10500,Beras Premium,kg
2022-09-22,3,1,40000,Cabai Merah Keriting,kg
2022-09-22,4,1,33000,Cabai Merah Besar,kg
2022-09-22,5,1,50000,Cabai Rawit Merah,kg
2022-09-22,6,1,24000,Cabai Rawit Hijau,kg
2022-09-22,7,1,28000,Bawang Merah,kg
2022-09-22,13,1,12000,Tepung Terigu,kg
2022-09-22,14,1,38000,Daging Ayam Ras,kg
2022-09-22,15,1,26500,Telur Ayam Ras,kg
2022-09-22,16,1,130000,Daging Sapi Paha Belakang,kg
2022-09-22,22,1,3000,Mie Instan,bungkus
2022-09-22,23,1,21000,Bawang Putih Honan,kg
2022-09-22,24,1,26000,Bawang Putih Kating,kg
2022-09-22,26,1,12000,Susu Kental Manis,kg
2022-09-22,29,1,70000,Daging Ayam Kampung,kg
2022-09-22,30,1,42000,Telur Ayam Kampung,kg
2022-09-23,1,1,9500,Beras Medium,kg
2022-09-23,2,1,10500,Beras Premium,kg
2022-09-23,3,1,40000,Cabai Merah Keriting,kg
2022-09-23,4,1,33000,Cabai Merah Besar,kg
2022-09-23,5,1,50000,Cabai Rawit Merah,kg
2022-09-23,6,1,24000,Cabai Rawit Hijau,kg
2022-09-23,7,1,28000,Bawang Merah,kg
2022-09-23,13,1,12000,Tepung Terigu,kg
2022-09-23,14,1,38000,Daging Ayam Ras,kg
2022-09-23,15,1,26000,Telur Ayam Ras,kg
2022-09-23,16,1,130000,Daging Sapi Paha Belakang,kg
2022-09-23,22,1,3000,Mie Instan,bungkus
2022-09-23,23,1,21000,Bawang Putih Honan,kg
2022-09-23,24,1,26000,Bawang Putih Kating,kg
2022-09-23,26,1,12000,Susu Kental Manis,kg
2022-09-23,29,1,70000,Daging Ayam Kampung,kg
2022-09-23,30,1,42000,Telur Ayam Kampung,kg
2022-09-26,1,1,9500,Beras Medium,kg
2022-09-26,2,1,10500,Beras Premium,kg
2022-09-26,3,1,37000,Cabai Merah Keriting,kg
2022-09-26,4,1,30000,Cabai Merah Besar,kg
2022-09-26,5,1,50000,Cabai Rawit Merah,kg
2022-09-26,6,1,23000,Cabai Rawit Hijau,kg
2022-09-26,7,1,28000,Bawang Merah,kg
2022-09-26,13,1,12000,Tepung Terigu,kg
2022-09-26,14,1,38000,Daging Ayam Ras,kg
2022-09-26,15,1,25000,Telur Ayam Ras,kg
2022-09-26,16,1,130000,Daging Sapi Paha Belakang,kg
2022-09-26,22,1,3000,Mie Instan,bungkus
2022-09-26,23,1,21000,Bawang Putih Honan,kg
2022-09-26,24,1,26000,Bawang Putih Kating,kg
2022-09-26,26,1,12000,Susu Kental Manis,kg
2022-09-26,29,1,70000,Daging Ayam Kampung,kg
2022-09-26,30,1,42000,Telur Ayam Kampung,kg
2022-09-27,1,1,9500,Beras Medium,kg
2022-09-27,2,1,10500,Beras Premium,kg
2022-09-27,3,1,35000,Cabai Merah Keriting,kg
2022-09-27,4,1,30000,Cabai Merah Besar,kg
2022-09-27,5,1,50000,Cabai Rawit Merah,kg
2022-09-27,6,1,23000,Cabai Rawit Hijau,kg
2022-09-27,7,1,28000,Bawang Merah,kg
2022-09-27,13,1,12000,Tepung Terigu,kg
2022-09-27,14,1,38000,Daging Ayam Ras,kg
2022-09-27,15,1,24000,Telur Ayam Ras,kg
2022-09-27,16,1,130000,Daging Sapi Paha Belakang,kg
2022-09-27,22,1,3000,Mie Instan,bungkus
2022-09-27,23,1,21000,Bawang Putih Honan,kg
2022-09-27,24,1,26000,Bawang Putih Kating,kg
2022-09-27,26,1,12000,Susu Kental Manis,kg
2022-09-27,29,1,70000,Daging Ayam Kampung,kg
2022-09-27,30,1,42000,Telur Ayam Kampung,kg
2022-09-28,1,1,9500,Beras Medium,kg
2022-09-28,2,1,10500,Beras Premium,kg
2022-09-28,3,1,35000,Cabai Merah Keriting,kg
2022-09-28,4,1,30000,Cabai Merah Besar,kg
2022-09-28,5,1,50000,Cabai Rawit Merah,kg
2022-09-28,6,1,23000,Cabai Rawit Hijau,kg
2022-09-28,7,1,28000,Bawang Merah,kg
2022-09-28,13,1,12000,Tepung Terigu,kg
2022-09-28,14,1,38000,Daging Ayam Ras,kg
2022-09-28,15,1,24000,Telur Ayam Ras,kg
2022-09-28,16,1,130000,Daging Sapi Paha Belakang,kg
2022-09-28,22,1,3000,Mie Instan,bungkus
2022-09-28,23,1,21000,Bawang Putih Honan,kg
2022-09-28,24,1,26000,Bawang Putih Kating,kg
2022-09-28,26,1,12000,Susu Kental Manis,kg
2022-09-28,29,1,70000,Daging Ayam Kampung,kg
2022-09-28,30,1,42000,Telur Ayam Kampung,kg
2022-09-29,1,1,9500,Beras Medium,kg
2022-09-29,2,1,10500,Beras Premium,kg
2022-09-29,3,1,35000,Cabai Merah Keriting,kg
2022-09-29,4,1,30000,Cabai Merah Besar,kg
2022-09-29,5,1,50000,Cabai Rawit Merah,kg
2022-09-29,6,1,23000,Cabai Rawit Hijau,kg
2022-09-29,7,1,28000,Bawang Merah,kg
2022-09-29,13,1,12000,Tepung Terigu,kg
2022-09-29,14,1,38000,Daging Ayam Ras,kg
2022-09-29,15,1,24000,Telur Ayam Ras,kg
2022-09-29,16,1,130000,Daging Sapi Paha Belakang,kg
2022-09-29,22,1,3000,Mie Instan,bungkus
2022-09-29,23,1,21000,Bawang Putih Honan,kg
2022-09-29,24,1,26000,Bawang Putih Kating,kg
2022-09-29,26,1,12000,Susu Kental Manis,kg
2022-09-29,29,1,70000,Daging Ayam Kampung,kg
2022-09-29,30,1,42000,Telur Ayam Kampung,kg
2022-09-30,1,1,9500,Beras Medium,kg
2022-09-30,2,1,10500,Beras Premium,kg
2022-09-30,3,1,35000,Cabai Merah Keriting,kg
2022-09-30,4,1,30000,Cabai Merah Besar,kg
2022-09-30,5,1,50000,Cabai Rawit Merah,kg
2022-09-30,6,1,23000,Cabai Rawit Hijau,kg
2022-09-30,7,1,28000,Bawang Merah,kg
2022-09-30,13,1,12000,Tepung Terigu,kg
2022-09-30,14,1,38000,Daging Ayam Ras,kg
2022-09-30,15,1,24000,Telur Ayam Ras,kg
2022-09-30,16,1,130000,Daging Sapi Paha Belakang,kg
2022-09-30,22,1,3000,Mie Instan,bungkus
2022-09-30,23,1,21000,Bawang Putih Honan,kg
2022-09-30,24,1,26000,Bawang Putih Kating,kg
2022-09-30,26,1,12000,Susu Kental Manis,kg
2022-09-30,29,1,70000,Daging Ayam Kampung,kg
2022-09-30,30,1,42000,Telur Ayam Kampung,kg
2022-10-03,1,1,9500,Beras Medium,kg
2022-10-03,2,1,10500,Beras Premium,kg
2022-10-03,3,1,35000,Cabai Merah Keriting,kg
2022-10-03,4,1,30000,Cabai Merah Besar,kg
2022-10-03,5,1,50000,Cabai Rawit Merah,kg
2022-10-03,6,1,23000,Cabai Rawit Hijau,kg
2022-10-03,7,1,27000,Bawang Merah,kg
2022-10-03,13,1,12000,Tepung Terigu,kg
2022-10-03,14,1,36000,Daging Ayam Ras,kg
2022-10-03,15,1,24000,Telur Ayam Ras,kg
2022-10-03,16,1,130000,Daging Sapi Paha Belakang,kg
2022-10-03,22,1,3000,Mie Instan,bungkus
2022-10-03,23,1,21000,Bawang Putih Honan,kg
2022-10-03,24,1,26000,Bawang Putih Kating,kg
2022-10-03,26,1,12000,Susu Kental Manis,kg
2022-10-03,29,1,70000,Daging Ayam Kampung,kg
2022-10-03,30,1,42000,Telur Ayam Kampung,kg
2022-10-04,1,1,9500,Beras Medium,kg
2022-10-04,2,1,10500,Beras Premium,kg
2022-10-04,3,1,40000,Cabai Merah Keriting,kg
2022-10-04,4,1,35000,Cabai Merah Besar,kg
2022-10-04,5,1,53000,Cabai Rawit Merah,kg
2022-10-04,6,1,25000,Cabai Rawit Hijau,kg
2022-10-04,7,1,30000,Bawang Merah,kg
2022-10-04,13,1,12000,Tepung Terigu,kg
2022-10-04,14,1,36000,Daging Ayam Ras,kg
2022-10-04,15,1,24000,Telur Ayam Ras,kg
2022-10-04,16,1,130000,Daging Sapi Paha Belakang,kg
2022-10-04,22,1,3000,Mie Instan,bungkus
2022-10-04,23,1,21000,Bawang Putih Honan,kg
2022-10-04,24,1,26000,Bawang Putih Kating,kg
2022-10-04,26,1,12000,Susu Kental Manis,kg
2022-10-04,29,1,70000,Daging Ayam Kampung,kg
2022-10-04,30,1,42000,Telur Ayam Kampung,kg
2022-10-05,1,1,9500,Beras Medium,kg
2022-10-05,2,1,10500,Beras Premium,kg
2022-10-05,3,1,40000,Cabai Merah Keriting,kg
2022-10-05,4,1,35000,Cabai Merah Besar,kg
2022-10-05,5,1,53000,Cabai Rawit Merah,kg
2022-10-05,6,1,25000,Cabai Rawit Hijau,kg
2022-10-05,7,1,30000,Bawang Merah,kg
2022-10-05,13,1,12000,Tepung Terigu,kg
2022-10-05,14,1,36000,Daging Ayam Ras,kg
2022-10-05,15,1,24000,Telur Ayam Ras,kg
2022-10-05,16,1,130000,Daging Sapi Paha Belakang,kg
2022-10-05,22,1,3000,Mie Instan,bungkus
2022-10-05,23,1,21000,Bawang Putih Honan,kg
2022-10-05,24,1,26000,Bawang Putih Kating,kg
2022-10-05,26,1,12000,Susu Kental Manis,kg
2022-10-05,29,1,70000,Daging Ayam Kampung,kg
2022-10-05,30,1,42000,Telur Ayam Kampung,kg
2022-10-06,1,1,9500,Beras Medium,kg
2022-10-06,2,1,10500,Beras Premium,kg
2022-10-06,3,1,40000,Cabai Merah Keriting,kg
2022-10-06,4,1,35000,Cabai Merah Besar,kg
2022-10-06,5,1,48000,Cabai Rawit Merah,kg
2022-10-06,6,1,23000,Cabai Rawit Hijau,kg
2022-10-06,7,1,30000,Bawang Merah,kg
2022-10-06,13,1,12000,Tepung Terigu,kg
2022-10-06,14,1,36000,Daging Ayam Ras,kg
2022-10-06,15,1,24000,Telur Ayam Ras,kg
2022-10-06,16,1,130000,Daging Sapi Paha Belakang,kg
2022-10-06,22,1,3000,Mie Instan,bungkus
2022-10-06,23,1,21000,Bawang Putih Honan,kg
2022-10-06,24,1,26000,Bawang Putih Kating,kg
2022-10-06,26,1,12000,Susu Kental Manis,kg
2022-10-06,29,1,70000,Daging Ayam Kampung,kg
2022-10-06,30,1,42000,Telur Ayam Kampung,kg
2022-10-07,1,1,9500,Beras Medium,kg
2022-10-07,2,1,10500,Beras Premium,kg
2022-10-07,3,1,40000,Cabai Merah Keriting,kg
2022-10-07,4,1,35000,Cabai Merah Besar,kg
2022-10-07,5,1,48000,Cabai Rawit Merah,kg
2022-10-07,6,1,23000,Cabai Rawit Hijau,kg
2022-10-07,7,1,30000,Bawang Merah,kg
2022-10-07,13,1,12000,Tepung Terigu,kg
2022-10-07,14,1,36000,Daging Ayam Ras,kg
2022-10-07,15,1,24000,Telur Ayam Ras,kg
2022-10-07,16,1,130000,Daging Sapi Paha Belakang,kg
2022-10-07,22,1,3000,Mie Instan,bungkus
2022-10-07,23,1,21000,Bawang Putih Honan,kg
2022-10-07,24,1,26000,Bawang Putih Kating,kg
2022-10-07,26,1,12000,Susu Kental Manis,kg
2022-10-07,29,1,70000,Daging Ayam Kampung,kg
2022-10-07,30,1,42000,Telur Ayam Kampung,kg
2022-10-10,1,1,9500,Beras Medium,kg
2022-10-10,2,1,10500,Beras Premium,kg
2022-10-10,3,1,40000,Cabai Merah Keriting,kg
2022-10-10,4,1,35000,Cabai Merah Besar,kg
2022-10-10,5,1,48000,Cabai Rawit Merah,kg
2022-10-10,6,1,23000,Cabai Rawit Hijau,kg
2022-10-10,7,1,30000,Bawang Merah,kg
2022-10-10,13,1,12000,Tepung Terigu,kg
2022-10-10,14,1,36000,Daging Ayam Ras,kg
2022-10-10,15,1,24000,Telur Ayam Ras,kg
2022-10-10,16,1,130000,Daging Sapi Paha Belakang,kg
2022-10-10,22,1,3000,Mie Instan,bungkus
2022-10-10,23,1,21000,Bawang Putih Honan,kg
2022-10-10,24,1,26000,Bawang Putih Kating,kg
2022-10-10,26,1,12000,Susu Kental Manis,kg
2022-10-10,29,1,70000,Daging Ayam Kampung,kg
2022-10-10,30,1,42000,Telur Ayam Kampung,kg
2022-10-11,1,1,9500,Beras Medium,kg
2022-10-11,2,1,10500,Beras Premium,kg
2022-10-11,3,1,45000,Cabai Merah Keriting,kg
2022-10-11,4,1,38000,Cabai Merah Besar,kg
2022-10-11,5,1,51000,Cabai Rawit Merah,kg
2022-10-11,6,1,23000,Cabai Rawit Hijau,kg
2022-10-11,7,1,30000,Bawang Merah,kg
2022-10-11,13,1,12000,Tepung Terigu,kg
2022-10-11,14,1,35000,Daging Ayam Ras,kg
2022-10-11,15,1,25000,Telur Ayam Ras,kg
2022-10-11,16,1,130000,Daging Sapi Paha Belakang,kg
2022-10-11,22,1,3000,Mie Instan,bungkus
2022-10-11,23,1,21000,Bawang Putih Honan,kg
2022-10-11,24,1,25000,Bawang Putih Kating,kg
2022-10-11,26,1,12000,Susu Kental Manis,kg
2022-10-11,29,1,70000,Daging Ayam Kampung,kg
2022-10-11,30,1,42000,Telur Ayam Kampung,kg
2022-10-12,1,1,9500,Beras Medium,kg
2022-10-12,2,1,10500,Beras Premium,kg
2022-10-12,3,1,45000,Cabai Merah Keriting,kg
2022-10-12,4,1,38000,Cabai Merah Besar,kg
2022-10-12,5,1,51000,Cabai Rawit Merah,kg
2022-10-12,6,1,23000,Cabai Rawit Hijau,kg
2022-10-12,7,1,30000,Bawang Merah,kg
2022-10-12,13,1,12000,Tepung Terigu,kg
2022-10-12,14,1,35000,Daging Ayam Ras,kg
2022-10-12,15,1,25000,Telur Ayam Ras,kg
2022-10-12,16,1,130000,Daging Sapi Paha Belakang,kg
2022-10-12,22,1,3000,Mie Instan,bungkus
2022-10-12,23,1,21000,Bawang Putih Honan,kg
2022-10-12,24,1,25000,Bawang Putih Kating,kg
2022-10-12,26,1,12000,Susu Kental Manis,kg
2022-10-12,29,1,70000,Daging Ayam Kampung,kg
2022-10-12,30,1,42000,Telur Ayam Kampung,kg
2022-10-13,1,1,9500,Beras Medium,kg
2022-10-13,2,1,10500,Beras Premium,kg
2022-10-13,3,1,45000,Cabai Merah Keriting,kg
2022-10-13,4,1,38000,Cabai Merah Besar,kg
